Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java,392,3,0,234,231,470,282,156.66667,78,false
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,59,2,0,57,57,454,282,227,28.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,93,3,0,78,78,552,282,184,26,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,99,2,0,98,98,454,282,227,49,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,1,0,35,35,282,282,282,35,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,134,2,0,104,104,454,282,227,52,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,522,3,0,445,428,552,282,184,148.33333,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,54,2,0,52,52,454,282,227,26,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,1,0,28,28,282,282,282,28,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,81,2,0,75,75,454,282,227,37.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,198,4,0,187,187,556,282,139,46.75,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,278,3,0,226,226,552,282,184,75.333336,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,1,0,32,32,282,282,282,32,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,111,2,0,104,104,454,282,227,52,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,61,2,0,57,57,454,282,227,28.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,32,2,0,31,31,454,282,227,15.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,65,2,0,64,64,454,282,227,32,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,82,2,0,78,78,454,282,227,39,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,1,0,39,39,282,282,282,39,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,471,4,0,451,450,554,282,138.5,112.75,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,1,0,53,53,282,282,282,53,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,199,4,0,180,180,583,282,145.75,45,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,3,0,70,70,485,282,161.66667,23.333334,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,61,2,0,60,60,454,282,227,30,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,50,2,0,48,48,313,282,156.5,24,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,1,0,74,74,282,282,282,74,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,85,3,0,82,82,552,282,184,27.333334,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,75,2,0,73,73,380,282,190,36.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,141,4,0,129,129,583,282,145.75,32.25,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,1,0,62,62,282,282,282,62,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,59,2,0,57,57,380,282,190,28.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,41,2,0,36,36,454,282,227,18,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,166,4,0,159,159,583,282,145.75,39.75,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,127,2,0,124,124,454,282,227,62,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,65,2,0,64,64,454,282,227,32,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,1,0,37,37,282,282,282,37,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,67,2,0,63,63,454,282,227,31.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,741,3,0,703,703,552,282,184,234.33333,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,79,2,0,77,77,454,282,227,38.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,28,2,0,27,27,454,282,227,13.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,96,2,0,91,91,454,282,227,45.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,2,0,58,58,454,282,227,29,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,1,0,62,62,282,282,282,62,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,438,3,0,426,426,552,282,184,142,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,1,0,22,22,282,282,282,22,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,96,3,0,93,93,552,282,184,31,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,76,2,0,74,74,454,282,227,37,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,885,3,0,736,736,552,282,184,245.33333,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,162,3,0,158,158,552,282,184,52.666668,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,78,2,0,76,76,454,282,227,38,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,397,6,1,382,364,619,282,103.166664,63.666668,true
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,73,2,0,72,72,454,282,227,36,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,164,3,0,153,153,552,282,184,51,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,79,2,0,68,68,454,282,227,34,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,40,2,0,37,37,454,282,227,18.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,65,2,0,64,64,454,282,227,32,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,30,2,0,29,29,454,282,227,14.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,80,2,0,64,64,454,282,227,32,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,599,4,0,565,561,554,282,138.5,141.25,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,30,2,0,29,29,454,282,227,14.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,1,0,28,28,282,282,282,28,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,1,0,27,27,282,282,282,27,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,81,1,0,81,81,282,282,282,81,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,36,2,0,35,35,454,282,227,17.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,1,0,111,111,282,282,282,111,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,34,2,0,31,31,380,282,190,15.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,290,2,0,289,289,454,282,227,144.5,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,1,0,45,45,282,282,282,45,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,150,3,0,100,100,552,282,184,33.333332,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,125,4,0,91,91,572,282,143,22.75,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,147,5,0,104,103,624,282,124.8,20.8,false
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,154,3,0,104,104,552,282,184,34.666668,false
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,42,2,0,41,41,454,282,227,20.5,false
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,1,0,43,43,282,282,282,43,false
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,155,2,0,153,153,454,282,227,76.5,false
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,163,2,0,162,162,454,282,227,81,false
4.0.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,54,1,0,54,54,282,282,282,54,false
4.0.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,111,2,0,104,104,454,282,227,52,false
4.0.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,41,1,0,41,41,282,282,282,41,false
4.0.0,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,52,2,0,51,51,454,282,227,25.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,1,0,56,56,282,282,282,56,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,1,0,42,42,282,282,282,42,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,1,0,43,43,282,282,282,43,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,138,1,0,138,138,282,282,282,138,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,99,2,0,97,97,380,282,190,48.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,1,0,50,50,282,282,282,50,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,1,0,49,49,282,282,282,49,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,205,4,0,185,185,564,282,141,46.25,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,51,2,0,47,47,454,282,227,23.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,55,3,0,54,45,498,282,166,18,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,78,2,0,65,65,454,282,227,32.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,1,0,41,41,282,282,282,41,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,107,4,0,98,98,583,282,145.75,24.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,389,5,0,365,365,599,282,119.8,73,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,644,4,0,585,585,583,282,145.75,146.25,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,236,5,0,224,224,585,282,117,44.8,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,369,3,0,359,359,552,282,184,119.666664,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,129,4,0,122,122,583,282,145.75,30.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,63,3,0,58,58,485,282,161.66667,19.333334,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,92,4,0,83,83,583,282,145.75,20.75,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,407,6,0,329,329,587,282,97.833336,54.833332,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,122,4,0,113,113,583,282,145.75,28.25,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,77,4,0,70,70,583,282,145.75,17.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,90,3,0,87,87,552,282,184,29,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,106,4,0,95,95,583,282,145.75,23.75,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,40,2,0,39,39,454,282,227,19.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,40,2,0,38,38,454,282,227,19,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,1,0,37,37,282,282,282,37,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,78,2,0,74,74,454,282,227,37,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,152,2,0,149,149,454,282,227,74.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,59,2,0,58,58,454,282,227,29,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,151,3,0,148,148,552,282,184,49.333332,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,136,5,1,127,127,585,282,117,25.4,true
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,47,2,0,46,46,454,282,227,23,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,180,3,0,176,176,552,282,184,58.666668,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,149,4,0,136,136,583,282,145.75,34,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,139,3,0,133,133,485,282,161.66667,44.333332,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,257,2,0,237,237,454,282,227,118.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,67,2,0,63,63,454,282,227,31.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,56,3,0,48,48,485,282,161.66667,16,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,60,1,0,60,60,282,282,282,60,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,117,1,0,117,117,282,282,282,117,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,88,1,0,88,88,282,282,282,88,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,163,1,0,163,163,282,282,282,163,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,178,1,0,178,178,282,282,282,178,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java,74,1,0,74,74,282,282,282,74,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,400,1,0,400,400,282,282,282,400,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,720,1,0,720,720,282,282,282,720,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,305,1,0,305,305,282,282,282,305,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,232,1,0,232,232,282,282,282,232,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,176,1,0,176,176,282,282,282,176,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,256,1,0,256,256,282,282,282,256,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java,94,1,0,94,94,282,282,282,94,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,38,1,0,38,38,282,282,282,38,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,1,0,98,98,282,282,282,98,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,1,0,38,38,282,282,282,38,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java,54,1,0,54,54,282,282,282,54,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,209,1,0,209,209,282,282,282,209,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,763,1,0,763,763,282,282,282,763,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,147,1,0,147,147,282,282,282,147,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,173,1,0,173,173,282,282,282,173,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,1,0,148,148,282,282,282,148,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,573,1,0,573,573,282,282,282,573,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,521,1,0,521,521,282,282,282,521,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,57,1,0,57,57,282,282,282,57,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,209,1,0,209,209,282,282,282,209,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,75,1,0,75,75,282,282,282,75,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,178,1,0,178,178,282,282,282,178,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,1,0,85,85,282,282,282,85,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,87,1,0,87,87,282,282,282,87,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,170,1,0,170,170,282,282,282,170,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,138,1,0,138,138,282,282,282,138,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,67,1,0,67,67,282,282,282,67,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,178,1,0,178,178,282,282,282,178,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,140,1,0,140,140,282,282,282,140,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,198,1,0,198,198,282,282,282,198,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,547,1,0,547,547,282,282,282,547,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,83,1,0,83,83,282,282,282,83,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,80,1,0,80,80,282,282,282,80,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,167,1,0,167,167,282,282,282,167,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,61,1,0,61,61,282,282,282,61,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,1,0,184,184,282,282,282,184,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,50,1,0,50,50,282,282,282,50,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,204,1,0,204,204,282,282,282,204,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,410,1,0,410,410,282,282,282,410,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,249,1,0,249,249,282,282,282,249,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,126,1,0,126,126,282,282,282,126,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,1,0,147,147,282,282,282,147,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,151,1,0,151,151,282,282,282,151,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,133,1,0,133,133,282,282,282,133,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,536,1,0,536,536,282,282,282,536,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,124,1,0,124,124,282,282,282,124,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,487,1,0,487,487,282,282,282,487,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,168,1,0,168,168,282,282,282,168,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,81,1,0,81,81,282,282,282,81,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,545,1,0,545,545,282,282,282,545,false
4.0.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,348,5,2,252,252,565,282,113,50.4,true
